,id,year,week,inventory_doc,material,designation,type,unit,division,store,supplier,theoritical_quantity,entred_quantity,deviation,deviation_cost,dev,date_catchment,corrected_by,catchment,delete,refecrence_inventory,inventory_number,Tys,company,currency,rate,deviation_cost_euro,week_date_cpt,year_date_cpt,percent_gap,stock_accuracy
353,741950,2022,33,100808037,IS0019500S,M8351929,CA,U,2500,2001,,291.00,291.00,0.00,0.00,INR,2022-08-16,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
354,742136,2022,33,100808038,IS0019561S,SMP06VNC,CA,U,2500,2001,,735.00,702.00,-33.00,0.00,INR,2022-08-16,,X,,QTY_GAP,,1,LIN1,INR,88.2,0.0,33,2022,-4.489795918367347,True
355,742452,2022,33,100790676,IS0020641S,22419302,CA,U,2500,2001,,710.00,710.00,0.00,0.00,INR,2022-08-17,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
356,742525,2022,33,100790679,IS0020711S,6000571,CA,U,2500,2001,,376.00,376.00,0.00,0.00,INR,2022-08-18,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
357,742830,2022,33,100808782,IS0021306S,RNC65H1131FRB14,CA,U,2300,2001,,269.00,269.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
358,743092,2022,33,100808807,IS0021561S,701070001,CA,U,2300,2001,,20.00,20.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
359,743504,2022,33,100808782,IS0021680S,ETH11345A,CA,U,2300,2001,,237.00,237.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
360,743640,2022,33,100808784,IS0021735S,NAS514P83214,CA,U,2300,2001,,87.00,87.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
361,743652,2022,33,100790690,IS0021742S,ODD26M0000ZAA,CA,U,2500,2001,,27.00,27.00,0.00,0.00,INR,2022-08-16,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
362,743660,2022,33,100790691,IS0021744S,R1003B8P8CRC5,CA,U,2500,2001,,452.00,451.00,-1.00,0.00,INR,2022-08-16,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,-0.22123893805309736,True
363,743907,2022,33,100800892,IS0023140M,98MA-LOT-RAILRB-10-0050,AF,U,2110,2001,,0.00,10.00,10.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,100.0,False
364,743978,2022,33,100800893,IS0023158M,98MA-LOT-RAILRB-10-0310,AF,U,2110,2001,,10.00,10.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,0.0,True
365,743982,2022,33,100800894,IS0023159M,98MA-LOT-RAILRB-10-0320,AF,U,2110,2001,,0.00,0.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,100.0,False
366,744000,2022,33,100800895,IS0023165M,98MA-LOT-RAILRB-10-0400,AF,U,2110,2001,,0.00,0.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,100.0,False
367,744028,2022,33,100800896,IS0023176M,98MA-LOT-RAILRB-10-1030,AF,U,2110,2001,,0.00,0.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,100.0,False
368,744146,2022,33,100808782,IS0024862S,M2430862P,CA,U,2300,2001,,114.00,113.00,-1.00,19.05,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,19.05,33,2022,-0.8771929824561403,True
369,744343,2022,33,100808784,IS0025056S,ABM1MAT,CA,U,2300,2001,,49.00,49.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
370,744580,2022,33,100808782,IS0025203S,RNC65H1001FRB14,CA,U,2300,2001,,247.00,247.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
371,744877,2022,33,100808782,IS0026082S,16405230,CA,U,2300,2001,,15.00,15.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
372,745078,2022,33,100808782,IS0026189S,D3899926MC98AN,CA,U,2300,2001,,59.00,59.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
373,745083,2022,33,100808782,IS0026191S,D3899926MD18AN,CA,U,2300,2001,,39.00,39.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
374,745118,2022,33,100808782,IS0026201S,D3899926MJ24AN,CA,U,2300,2001,,39.00,39.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
375,745194,2022,33,100790694,IS0026237S,M8504939S13N,CA,U,2500,2001,,0.00,0.00,0.00,0.00,INR,2022-08-18,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,100.0,False
376,745232,2022,33,100808782,IS0026244S,M850498813N02,CA,U,2300,2001,,64.00,64.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
377,745302,2022,33,100808784,IS0026271S,NAS13883,CA,U,2300,2001,,12.00,12.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
378,745426,2022,33,100808784,IS0026694S,D3899926MG39AN,CA,U,2300,2001,,23.00,23.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
379,745746,2022,33,100800898,IS0028072M,105R-LOT-COA-40-3436-0011,AF,U,2110,2001,,5.00,5.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,0.0,True
380,745750,2022,33,100800899,IS0028073M,105R-LOT-COA-40-3436-0013,AF,U,2110,2001,,0.00,0.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,100.0,False
381,745754,2022,33,100800900,IS0028074M,105R-LOT-COA-40-3436-0365,AF,U,2110,2001,,5.00,5.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,0.0,True
382,745767,2022,33,100800901,IS0028086M,105R-LOT-COA-40-3441-0619,AF,U,2110,2001,,0.00,10.00,10.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,100.0,False
383,745775,2022,33,100800902,IS0028088M,105R-LOT-COA-40-3441-0680,AF,U,2110,2001,,0.00,0.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,100.0,False
384,746071,2022,33,100808784,IS0029302S,SCA_00110920042,CA,U,2300,2001,,551.00,550.00,-1.00,0.41,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.41,33,2022,-0.18148820326678766,True
385,746081,2022,33,100808784,IS0029305S,SCA_00175520502,CA,U,2300,2001,,29.00,29.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
386,746087,2022,33,100808784,IS0029307S,SCA_0312015MXP,CA,U,2300,2001,,184.00,180.00,-4.00,1.46,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,1.46,33,2022,-2.1739130434782608,True
387,746747,2022,33,100808807,IS0029656S,SCA_14450223,CA,U,2300,2001,,639.00,639.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
388,746876,2022,33,100808784,IS0029699S,SCA_M8353616022M,CA,U,2300,2001,,2.00,2.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
389,747012,2022,33,100808784,IS0029775S,SCA_MS25036153,CA,U,2300,2001,,503.00,495.00,-8.00,0.88,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.88,33,2022,-1.5904572564612325,True
390,747026,2022,33,100808784,IS0029787S,SCA_M3902922191,CA,U,2300,2001,,63.00,63.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
391,747033,2022,33,100808784,IS0029792S,SCA_M3902956353,CA,U,2300,2001,,276.00,276.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
392,752750,2022,33,100808784,IS0039356S,SIL_BACS21DX1D,CA,U,2300,2001,,97.00,97.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
393,753117,2022,33,100808807,IS0040439S,NAS43DD110,CA,U,2300,2001,,48.00,48.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
394,753701,2022,33,100808784,IS0044131S,BBD_D3899920MF11PN,CA,U,2300,2001,,18.00,18.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
395,753800,2022,33,100790697,IS0050011S,SO963552290,CA,U,2500,2001,,570.00,570.00,0.00,0.00,INR,2022-08-17,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
396,754403,2022,33,100808784,IS0050119S,D3899926FD18SN,CA,U,2300,2001,,2.00,2.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
397,754914,2022,33,100808782,IS0050269S,SJS830100,CA,U,2300,2001,,32.00,32.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
398,755500,2022,33,100800877,IS0050492S,EN6049007195,CA,M,2110,2001,,725.00,725.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,0.0,True
399,755870,2022,33,100790701,IS0050555S,2329491,CA,U,2500,2001,,776.00,776.00,0.00,0.00,INR,2022-08-17,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
400,755950,2022,33,100808782,IS0050605S,D3899920FE26PN,CA,U,2300,2001,,17.00,17.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
401,756385,2022,33,100808782,IS0050799S,TMSSCE18209,CA,U,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
402,756386,2022,33,100808782,IS0050799S,TMSSCE18209,CA,U,2300,2001,,1250.00,1250.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
403,756387,2022,33,100808782,IS0050799S,TMSSCE18209,CA,U,2300,2001,,2500.00,2500.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
404,756388,2022,33,100808782,IS0050799S,TMSSCE18209,CA,U,2300,2001,,7250.00,7250.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
405,756389,2022,33,100808782,IS0050799S,TMSSCE18209,CA,U,2300,2001,,1250.00,1250.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
406,756390,2022,33,100808782,IS0050799S,TMSSCE18209,CA,U,2300,2001,,2000.00,2000.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
407,756503,2022,33,100808782,IS0050840S,BOE_BACI10BC1220APNB,CA,U,2300,2001,,220.00,220.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
408,756504,2022,33,100808782,IS0050840S,BOE_BACI10BC1220APNB,CA,U,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
409,756956,2022,33,100808782,IS0050967S,BOE_BACC65CP2SN,CA,U,2300,2001,,209.00,209.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
410,756957,2022,33,100808782,IS0050967S,BOE_BACC65CP2SN,CA,U,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
411,757193,2022,33,100808782,IS0051027S,BOE_BACC65AN1B,CA,U,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
412,757194,2022,33,100808782,IS0051027S,BOE_BACC65AN1B,CA,U,2300,2001,,6.00,6.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
413,757438,2022,33,100808782,IS0051144S,BOE_BACC63CU998SAH,CA,U,2300,2001,,29.00,29.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
414,757439,2022,33,100808782,IS0051144S,BOE_BACC63CU998SAH,CA,U,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
415,757524,2022,33,100808782,IS0051185S,BOE_BACC10MR2,CA,U,2300,2001,,19.00,19.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
416,757525,2022,33,100808782,IS0051185S,BOE_BACC10MR2,CA,U,2300,2001,,76.00,76.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
417,757526,2022,33,100808782,IS0051185S,BOE_BACC10MR2,CA,U,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
418,757572,2022,33,100808782,IS0051196S,BOE_MS3450W2422SX,CA,U,2300,2001,,2.00,2.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
419,757590,2022,33,100808782,IS0051201S,BOE_M3902930220,CA,U,2300,2001,,128.00,128.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
420,757632,2022,33,100808782,IS0051214S,BOE_M3902957357,CA,U,2300,2001,,1205.00,1205.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
421,757995,2022,33,100808784,IS0051348S,M390291102,CA,U,2300,2001,,23.00,23.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
422,758493,2022,33,100790702,IS0051632S,33555937014,CA,U,2500,2001,,3.00,3.00,0.00,0.00,INR,2022-08-17,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
423,758661,2022,33,100808782,IS0051774S,M850499017N03,CA,U,2300,2001,,9.00,9.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
424,758663,2022,33,100790703,IS0051774S,M850499017N03,CA,U,2500,2001,,22.00,22.00,0.00,0.00,INR,2022-08-18,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
425,758670,2022,33,100790704,IS0051776S,80100716M1337PA,CA,U,2500,2001,,23.00,23.00,0.00,0.00,INR,2022-08-17,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
426,758678,2022,33,100790705,IS0051777S,190109,CA,U,2500,2001,,9.00,9.00,0.00,0.00,INR,2022-08-16,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
427,758686,2022,33,100790706,IS0051778S,80100907M1337SA,CA,U,2500,2001,,8.00,8.00,0.00,0.00,INR,2022-08-18,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
428,759009,2022,33,100808782,IS0052012S,BOE_BACS38W1,CA,U,2300,2001,,976.00,976.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
429,759368,2022,33,100808784,IS0052181S,THL_NSA936603CC0100,CA,U,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
430,759369,2022,33,100808784,IS0052181S,THL_NSA936603CC0100,CA,U,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
431,759370,2022,33,100808784,IS0052181S,THL_NSA936603CC0100,CA,U,2300,2001,,5.00,5.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
432,759371,2022,33,100808784,IS0052181S,THL_NSA936603CC0100,CA,U,2300,2001,,2.00,2.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
433,759372,2022,33,100808784,IS0052181S,THL_NSA936603CC0100,CA,U,2300,2001,,9.00,9.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
434,759373,2022,33,100808784,IS0052181S,THL_NSA936603CC0100,CA,U,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
435,759711,2022,33,100808784,IS0052406S,DMCMD20B,CA,U,2300,2001,,52.00,52.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
436,759923,2022,33,100808784,IS0052539S,430250200,CA,U,2300,2001,,2.00,2.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
437,761483,2022,33,100808784,IS0053630S,D37000G00AA,CA,U,2300,2001,,2.00,2.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
438,761931,2022,33,100808784,IS0054310S,DCC05EVAPINK,CA,U,2300,2001,,3.00,3.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
439,761946,2022,33,100808784,IS0054318S,M85049492S24W,CA,U,2300,2001,,21.00,21.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
440,762551,2022,33,100808782,IS0055050H,LIO_154012010A,CA,U,2300,2001,,509.00,509.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
441,765795,2022,33,100808782,IS0056419H,LIO_9457711127,CA,U,2300,2001,,327.00,327.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
442,766008,2022,33,100808782,IS0056769H,LIO_PTN013,CA,M,2300,2001,,966.00,966.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
443,767226,2022,33,100808815,IS0058047H,MIS_EN3646RS02255AN,CA,U,2110,2001,,2.00,0.00,-2.00,159.72,TND,2022-08-16,L0026595,X,,,,1,LTN1,TND,3.3,527.076,33,2022,-100.0,True
444,767229,2022,33,100808814,IS0058048H,TST_M85049492S16N,CA,U,2110,2001,,1.00,0.00,-1.00,62.40,TND,2022-08-16,L0026595,X,,,,1,LTN1,TND,3.3,205.9299,33,2022,-100.0,True
