,id,year,week,purchase_requisition,item_of_requisition,deletion_indicator,purchasing_group,material,division,transferring_division,qte_requested,requisition_date,release_date,valuation_price,base_price,supplier,outline_agreement,principal_agmt_item,purchase_order,purchase_order_item,value
1152,160919,2022,41,120903205,10,,MA0,4930460,2400,0,270.0,2022-08-06,2021-03-19,0.0,0.0,,,0,,0,0.0
1153,160920,2022,41,120903206,10,,MA0,4930460,2400,0,1430.0,2022-08-06,2021-04-06,0.0,0.0,,,0,,0,0.0
1154,160921,2022,41,120903207,10,,MA0,4930460,2400,0,1160.0,2022-08-06,2021-05-20,0.0,0.0,,,0,,0,0.0
1155,160922,2022,41,120903208,10,,MA0,4930460,2400,0,535.0,2022-08-06,2021-06-21,0.0,0.0,,,0,,0,0.0
1156,160923,2022,41,120903209,10,,MA0,4930460,2400,0,525.0,2022-08-06,2021-07-15,0.0,0.0,,,0,,0,0.0
1157,160924,2022,41,120903210,10,,MA0,4930460,2400,0,300.0,2022-08-06,2021-08-18,0.0,0.0,,,0,,0,0.0
1158,160925,2022,41,120903211,10,,MA0,4930460,2400,0,1000.0,2022-08-06,2021-09-21,0.0,0.0,,,0,,0,0.0
1159,160926,2022,41,120903212,10,,MA0,4930460,2400,0,1000.0,2022-08-06,2021-10-20,0.0,0.0,,,0,,0,0.0
1160,160927,2022,41,120903213,10,,MA0,4930460,2400,0,400.0,2022-08-06,2021-11-16,0.0,0.0,,,0,,0,0.0
1161,160928,2022,41,120903214,10,,MA0,4930460,2400,0,800.0,2022-08-06,2021-12-20,0.0,0.0,,,0,,0,0.0
1162,160929,2022,41,120903215,10,,MA0,4930460,2400,0,1100.0,2022-08-06,2022-01-18,0.0,0.0,,,0,,0,0.0
1163,160930,2022,41,120903216,10,,MA0,4930460,2400,0,900.0,2022-08-06,2022-02-17,0.0,0.0,,,0,,0,0.0
1164,160931,2022,41,120903217,10,,MA0,4930460,2400,0,200.0,2022-08-06,2022-03-21,0.0,0.0,,,0,,0,0.0
1165,160932,2022,41,120903218,10,,MA0,4930522,2400,0,8.0,2022-08-06,2022-06-02,0.0,0.0,F05699,4600002213.0,1250,,0,0.0
1166,160933,2022,41,120903219,10,,MA0,4930587,2400,0,60.0,2022-08-06,2022-04-19,0.0,0.0,,,0,,0,0.0
1167,160934,2022,41,120903220,10,,MA0,4930588,2400,0,495.0,2022-08-06,2022-03-21,0.0,0.0,,,0,,0,0.0
1168,160943,2022,41,120907396,10,,A07,IS0013329S,2000,0,6.0,2022-08-06,2022-07-28,5.02,1.0,,,0,,0,30.119999999999997
1169,160944,2022,41,120910004,10,,A07,IS0013070S,2000,0,6.0,2022-08-06,2022-09-26,0.67,1.0,,,0,,0,4.0200000000000005
1170,160945,2022,41,120914777,10,,MA0,4930774,2000,0,1000.0,2022-08-06,2022-05-23,0.0,0.0,F06794,,0,,0,0.0
1171,160946,2022,41,120914782,10,,D63,IS0060734H,2000,0,1.0,2022-08-06,2022-03-31,61.15,1.0,,,0,,0,61.15
1172,160947,2022,41,120914783,10,,D63,IS0060736H,2000,0,2.0,2022-08-06,2022-03-31,31.61,1.0,,,0,,0,63.22
1173,160950,2022,41,120925916,10,,D51,IS0031887S,2010,0,6377.86,2022-08-13,2022-04-19,3.11,1.0,,,0,,0,19835.1446
1174,160951,2022,41,120925918,10,,D51,IS0031887S,2010,0,411.48,2022-08-13,2022-06-21,3.11,1.0,,,0,,0,1279.7028
1175,160952,2022,41,120925919,10,,D51,IS0031887S,2010,0,419.1,2022-08-13,2022-07-19,3.11,1.0,,,0,,0,1303.401
1176,160953,2022,41,120925920,10,,D51,IS0031887S,2010,0,438.9,2022-08-13,2022-08-19,3.11,1.0,,,0,,0,1364.9789999999998
1177,160954,2022,41,120925921,10,,D51,IS0031887S,2010,0,426.71,2022-08-13,2022-09-13,3.11,1.0,,,0,,0,1327.0681
1178,160955,2022,41,120925968,10,,D63,IS0058550H,2010,0,2.0,2022-08-13,2022-04-11,13.44,1.0,,,0,,0,26.88
1179,160956,2022,41,120925969,10,,D63,IS0058609S,2010,0,2.0,2022-08-13,2022-05-20,2.68,1.0,,,0,,0,5.36
1180,160957,2022,41,120925970,10,,D51,IS0039299S,2010,0,4.0,2022-08-13,2022-05-20,3.95,1.0,,,0,,0,15.8
1181,160958,2022,41,120926069,10,,P21,IS0037456E,2030,0,3.0,2022-08-13,2022-06-08,52.75,100.0,F38050,,0,4501236120.0,20,1.5825
1182,160969,2022,41,120926220,10,,A07,IS0041194S,2200,0,20.0,2022-08-13,2022-02-17,229.27,10.0,,,0,,0,458.53999999999996
1183,160970,2022,41,120926286,10,,D01,IS0059796S,2300,0,4.0,2022-08-13,2021-10-18,0.22,1.0,F07961,,0,4501236112.0,40,0.88
1184,160971,2022,41,120926288,10,,D01,IS0058200S,2300,0,7.0,2022-08-13,2022-02-15,0.0,1.0,F03404,,0,4501236021.0,10,0.0
1185,160972,2022,41,120926347,10,,D76,IS0034026S,2600,2200,7.0,2022-08-13,2022-08-30,1.62,1.0,F05842S,4600002336.0,1400,,0,11.34
1186,160973,2022,41,120926398,10,,A07,IS0060035S,2300,0,5.0,2022-08-13,2022-02-14,0.0,1.0,,,0,,0,0.0
1187,160974,2022,41,120927227,10,,D72,IS0041289S,2000,0,1.0,2022-08-13,2022-05-20,5.23,1.0,,,0,,0,5.23
1188,160975,2022,41,120927618,10,,D58,IS0019352S,2300,0,16.19,2022-08-13,2022-06-28,3.58,1.0,F06588,,0,,0,57.96020000000001
1189,160976,2022,41,120927619,10,,D58,IS0019352S,2300,0,36.6,2022-08-13,2022-05-27,3.58,1.0,F06588,,0,,0,131.02800000000002
1190,160977,2022,41,120928643,10,,D58,IS0050094S,2300,0,1.0,2022-08-13,2022-06-17,68.02,1.0,F07419,,0,4501236098.0,10,68.02
1191,160978,2022,41,120928735,10,,D58,IS0050621S,2300,0,26.92,2022-08-13,2022-07-15,0.42,1.0,F06650,,0,4501236055.0,90,11.3064
1192,160991,2022,41,120936030,10,,D58,IS0060656S,2000,2300,4000.0,2022-08-13,2022-03-11,0.16,1.0,F06949S,,0,4501227164.0,20,640.0
1193,160992,2022,41,120936093,10,,C56,IS0012994S,2000,0,14.0,2022-08-13,2022-07-12,54.52,1.0,F06745,4700000058.0,10,4501236071.0,250,763.2800000000001
1194,160994,2022,41,120937460,10,,C73,IS0034026S,2040,0,7.0,2022-08-13,2022-04-21,11.69,10.0,,,0,,0,8.183
1195,160995,2022,41,121137775,10,,A07,IS0006474S,2000,0,1023.15,2022-08-20,2022-06-21,65.23,10.0,,,0,,0,6674.00745
1196,160996,2022,41,121137882,10,,D63,IS0060780H,2000,0,1.0,2022-08-20,2022-03-11,1.01,1.0,F00338,,0,,0,1.01
1197,160997,2022,41,121137886,10,,D51,IS0051273S,2010,0,12.0,2022-08-20,2022-05-20,10.22,1.0,,,0,,0,122.64000000000001
1198,160998,2022,41,121137888,10,,D51,IS0051299S,2010,0,8.0,2022-08-20,2022-05-20,10.22,1.0,,,0,,0,81.76
1199,160999,2022,41,121137892,10,,D60,IS0053189S,2010,0,1.0,2022-08-20,2022-06-21,973.0,1.0,,,0,,0,973.0
1200,161000,2022,41,121137893,10,,D51,IS0053190S,2010,0,1.0,2022-08-20,2022-06-21,84.8,2.0,F06881,,0,4501236078.0,10,42.4
1201,161001,2022,41,121137894,10,,D51,IS0053191S,2010,0,1.0,2022-08-20,2022-06-21,614.1,2.0,F06881,,0,4501236078.0,20,307.05
1202,161002,2022,41,121137913,10,,D63,IS0060659H,2010,0,2.0,2022-08-20,2022-02-17,0.24,1.0,,,0,,0,0.48
1203,161003,2022,41,121137918,10,,D63,IS0058720H,2010,0,30.0,2022-08-20,2022-02-17,0.86,1.0,,,0,,0,25.8
1204,161004,2022,41,121137920,10,,D63,IS0058721H,2010,0,200.0,2022-08-20,2022-05-20,0.86,1.0,,,0,,0,172.0
1205,161006,2022,41,121137929,10,,D51,IS0057612H,2010,0,4.0,2022-08-20,2022-06-21,8.3,1.0,,,0,,0,33.2
1206,161007,2022,41,121138011,10,,D51,IS0033881S,2010,0,1.0,2022-08-20,2022-09-13,170.0,1.0,,,0,,0,170.0
1207,161008,2022,41,121138012,10,,D51,IS0033888S,2010,0,91.0,2022-08-20,2022-09-13,2.78,1.0,,,0,,0,252.98
1208,161009,2022,41,121138018,10,,D51,IS0034072S,2010,0,1.0,2022-08-20,2022-06-21,4.37,1.0,,,0,,0,4.37
1209,161010,2022,41,121138019,10,,D51,IS0034072S,2010,0,29.0,2022-08-20,2022-07-19,4.37,1.0,,,0,,0,126.73
1210,161011,2022,41,121138020,10,,D51,IS0034072S,2010,0,23.0,2022-08-20,2022-08-19,4.37,1.0,,,0,,0,100.51
1211,161012,2022,41,121138021,10,,D51,IS0034072S,2010,0,23.0,2022-08-20,2022-09-13,4.37,1.0,,,0,,0,100.51
1212,161013,2022,41,121138043,10,,D51,IS0034520S,2010,0,28.0,2022-08-20,2022-07-19,45.68,1.0,,,0,,0,1279.04
1213,161014,2022,41,121138044,10,,D51,IS0034520S,2010,0,23.0,2022-08-20,2022-08-19,45.68,1.0,,,0,,0,1050.64
1214,161015,2022,41,121138045,10,,D51,IS0034520S,2010,0,23.0,2022-08-20,2022-09-13,45.68,1.0,,,0,,0,1050.64
1215,161017,2022,41,121138083,10,,D51,IS0030384S,2010,0,42.0,2022-08-20,2022-09-13,3.14,1.0,,,0,,0,131.88
1216,161018,2022,41,121138133,10,,D51,IS0031368S,2010,0,16.0,2022-08-20,2022-09-13,127.67,1.0,,,0,,0,2042.72
1217,161019,2022,41,121138138,10,,D51,IS0031453S,2010,0,4.0,2022-08-20,2022-09-13,8.54,1.0,,,0,,0,34.16
1218,161020,2022,41,121138142,10,,D51,IS0035528S,2010,0,2.0,2022-08-20,2022-09-13,41.78,1.0,,,0,,0,83.56
1219,161021,2022,41,121138145,10,,D51,IS0009822S,2010,0,9.0,2022-08-20,2022-05-20,2.26,1.0,,,0,,0,20.339999999999996
1220,161022,2022,41,121138170,10,,D51,IS0033859S,2010,0,2.0,2022-08-20,2022-09-13,42.18,1.0,,,0,,0,84.36
1221,161023,2022,41,121138171,10,,D51,IS0033880S,2010,0,2.0,2022-08-20,2022-09-13,98.0,1.0,,,0,,0,196.0
1222,161024,2022,41,121138175,10,,D51,IS0034144S,2010,0,8.0,2022-08-20,2022-09-13,15.04,10.0,,,0,,0,12.032
1223,161025,2022,41,121138229,10,,D51,IS0031388S,2010,0,2.0,2022-08-20,2022-09-13,32.45,1.0,,,0,,0,64.9
1224,161026,2022,41,121138230,10,,D51,IS0031389H,2010,0,2.0,2022-08-20,2022-09-13,32.74,1.0,,,0,,0,65.48
1225,161027,2022,41,121138232,10,,D51,IS0002150S,2010,0,32.0,2022-08-20,2022-08-25,0.05,1.0,,,0,,0,1.6
1226,161028,2022,41,121138712,10,,D51,IS0058522H,2010,0,3.0,2022-08-20,2022-05-20,7055.0,1.0,,,0,,0,21165.0
1227,161029,2022,41,121138718,10,,D51,IS0058602S,2010,0,1.0,2022-08-20,2022-05-20,215.3,1.0,,,0,4501226163.0,10,215.3
1228,161030,2022,41,121138730,10,,D51,IS0039866S,2010,0,24.0,2022-08-20,2022-05-20,6821.44,100.0,,,0,,0,1637.1455999999998
1229,161031,2022,41,121138849,10,,D76,IS0033968S,2600,2200,4.0,2022-08-20,2022-08-30,6.02,1.0,F05842S,4600002336.0,1240,,0,24.08
1230,161032,2022,41,121138857,10,,D58,IS0051523S,2300,0,2.0,2022-08-20,2022-03-12,40.77,1.0,F06980,,0,4501236093.0,20,81.54
1231,161099,2022,41,121142534,10,,A07,IS0030353H,2000,0,22.0,2022-08-20,2022-05-20,1.1,10.0,,,0,,0,2.4200000000000004
1232,161104,2022,41,121179321,10,,A07,IS0057803S,2000,0,328.0,2022-08-27,2021-11-22,2.53,1.0,,,0,,0,829.8399999999999
1233,161106,2022,41,121179933,10,,A07,IS0003289S,2000,0,800.0,2022-08-27,2022-04-19,4.22,100.0,,,0,,0,33.76
1234,161107,2022,41,121180137,10,,D63,IS0060670H,2000,0,6.0,2022-08-27,2022-02-17,17.99,1.0,,,0,,0,107.94
1235,161108,2022,41,121180138,10,,D63,IS0060671H,2000,0,4.0,2022-08-27,2022-02-17,3.1,1.0,,,0,,0,12.4
1236,161109,2022,41,121180139,10,,D63,IS0060672H,2000,0,1.0,2022-08-27,2022-02-17,5.93,1.0,,,0,,0,5.93
1237,161110,2022,41,121180140,10,,D63,IS0060673H,2000,0,1.0,2022-08-27,2022-02-17,5.93,1.0,,,0,,0,5.93
1238,161111,2022,41,121180141,10,,D63,IS0060675H,2000,0,1.0,2022-08-27,2022-02-17,25.0,1.0,,,0,,0,25.0
1239,161112,2022,41,121180142,10,,D63,IS0060677H,2000,0,1.0,2022-08-27,2022-02-17,25.0,1.0,,,0,,0,25.0
1240,161113,2022,41,121180143,10,,D63,IS0060678H,2000,0,1.0,2022-08-27,2022-02-17,3.1,1.0,,,0,,0,3.1
1241,161114,2022,41,121180150,10,,D51,IS0060846H,2010,0,5.0,2022-08-27,2022-06-21,0.0,1.0,,,0,,0,0.0
1242,161115,2022,41,121180151,10,,D51,IS0060847H,2010,0,14.0,2022-08-27,2022-06-21,0.0,1.0,,,0,,0,0.0
1243,161116,2022,41,121180152,10,,D51,IS0060848H,2010,0,14.0,2022-08-27,2022-06-21,0.0,1.0,,,0,,0,0.0
1244,161117,2022,41,121180165,10,,D51,IS0060861H,2010,0,2.0,2022-08-27,2022-06-21,0.0,1.0,,,0,,0,0.0
1245,161118,2022,41,121180170,10,,D51,IS0060866H,2010,0,2.0,2022-08-27,2022-06-21,0.0,1.0,,,0,,0,0.0
1246,161119,2022,41,121180172,10,,D51,IS0060956S,2010,0,1.0,2022-08-27,2022-02-17,0.0,1.0,,,0,,0,0.0
1247,161120,2022,41,121180173,10,,D51,IS0060957S,2010,0,1.0,2022-08-27,2022-02-17,0.0,1.0,,,0,,0,0.0
1248,161121,2022,41,121180174,10,,D51,IS0060958S,2010,0,1.0,2022-08-27,2022-02-17,0.0,1.0,,,0,,0,0.0
1249,161122,2022,41,121180175,10,,D51,IS0060959S,2010,0,1.0,2022-08-27,2022-02-17,0.0,1.0,,,0,,0,0.0
1250,161123,2022,41,121180176,10,,D51,IS0060960S,2010,0,1.0,2022-08-27,2022-02-17,0.0,1.0,,,0,,0,0.0
1251,161124,2022,41,121180177,10,,D51,IS0060961S,2010,0,1.0,2022-08-27,2022-02-17,0.0,1.0,,,0,,0,0.0
1252,161125,2022,41,121180178,10,,D51,IS0060962S,2010,0,1.0,2022-08-27,2022-02-17,0.0,1.0,,,0,,0,0.0
1253,161126,2022,41,121180179,10,,D51,IS0060963S,2010,0,1.0,2022-08-27,2022-02-17,0.0,1.0,,,0,,0,0.0
1254,161127,2022,41,121180185,10,,D64,IS0060299S,2010,0,3.0,2022-08-27,2022-02-17,250.0,1.0,,,0,,0,750.0
1255,161128,2022,41,121180198,10,,D51,IS0007113S,2010,0,3.0,2022-08-27,2022-08-25,310.0,1000.0,,,0,,0,0.9299999999999999
1256,161129,2022,41,121180199,10,,D51,IS0007113S,2010,0,4.0,2022-08-27,2022-09-29,310.0,1000.0,,,0,,0,1.24
1257,161130,2022,41,121180207,10,,D51,IS0013324S,2010,0,1.0,2022-08-27,2022-03-16,2.45,1.0,F07505,4700000011.0,1750,4501236103.0,10,2.45
1258,161131,2022,41,121180212,10,,D51,IS0060886S,2010,0,1.0,2022-08-27,2022-05-20,0.0,1.0,,,0,,0,0.0
1259,161132,2022,41,121180671,10,,P21,IS0038516E,2030,0,1.0,2022-08-27,2022-05-20,0.39,1.0,,,0,,0,0.39
1260,161133,2022,41,121180672,10,,P21,IS0038516E,2030,0,8.0,2022-08-27,2022-06-21,0.39,1.0,,,0,,0,3.12
1261,161134,2022,41,121180674,10,,P21,IS0036751E,2030,0,4.0,2022-08-27,2022-07-20,409.74,6.0,F06734,,0,4501236067.0,10,273.16
1262,161135,2022,41,121180675,10,,P21,IS0036751E,2030,0,5.0,2022-08-27,2022-09-19,409.74,6.0,F06734,,0,4501236067.0,20,341.45000000000005
1263,161136,2022,41,121180685,10,,P21,IS0036743E,2030,0,41.0,2022-08-27,2022-08-22,27.51,1.0,F06734,,0,4501236067.0,30,1127.91
1264,161137,2022,41,121180687,10,,P21,IS0036744E,2030,0,11.0,2022-08-27,2022-08-22,336.64,8.0,F06734,,0,4501236067.0,40,462.88
1265,161138,2022,41,121180688,10,,P21,IS0036745E,2030,0,13.0,2022-08-27,2022-08-22,385.42,7.0,F06734,,0,4501236067.0,50,715.78
1266,161139,2022,41,121180689,10,,P21,IS0036746E,2030,0,9.0,2022-08-27,2022-08-22,410.62,7.0,F06734,,0,4501236067.0,60,527.94
1267,161140,2022,41,121180691,10,,P21,IS0036747E,2030,0,8.0,2022-08-27,2022-08-22,387.38,7.0,F06734,,0,4501236067.0,70,442.71999999999997
1268,161141,2022,41,121180693,10,,P21,IS0036748E,2030,0,8.0,2022-08-27,2022-08-22,370.37,7.0,F06734,,0,4501236067.0,80,423.28000000000003
1269,161142,2022,41,121180695,10,,P21,IS0036749E,2030,0,16.0,2022-08-27,2022-09-12,370.48,8.0,F06734,,0,4501236067.0,90,740.96
1270,161143,2022,41,121180697,10,,P21,IS0036752E,2030,0,42.0,2022-08-27,2022-09-19,404.88,6.0,F06734,,0,4501236067.0,100,2834.1600000000003
1271,161144,2022,41,121180700,10,,P21,IS0036755E,2030,0,13.0,2022-08-27,2022-09-19,406.98,6.0,F06734,,0,4501236067.0,110,881.79
1272,161145,2022,41,121180708,10,,P21,IS0037406E,2030,0,15.56,2022-08-27,2022-04-27,108.0,122.0,F06588,,0,,0,13.774426229508197
1273,161146,2022,41,121180731,10,,P21,IS0036251E,2030,0,4015.0,2022-08-27,2022-09-14,470.0,500.0,F06734,,0,4501236067.0,120,3774.1
1274,161147,2022,41,121180733,10,,P21,IS0036252E,2030,0,3483.0,2022-08-27,2022-09-14,755.0,500.0,F06734,,0,4501236067.0,130,5259.33
1275,161148,2022,41,121180734,10,,P21,IS0036253E,2030,0,1843.0,2022-08-27,2022-08-22,560.0,500.0,F06734,,0,4501236067.0,140,2064.1600000000003
1276,161149,2022,41,121180735,10,,P21,IS0036254E,2030,0,559.0,2022-08-27,2022-08-22,595.0,500.0,F06734,,0,4501236067.0,150,665.2099999999999
1277,161150,2022,41,121180736,10,,P21,IS0036255E,2030,0,2250.0,2022-08-27,2022-06-22,850.0,500.0,F06734,,0,4501236067.0,160,3825.0
1278,161151,2022,41,121180737,10,,P21,IS0036255E,2030,0,1205.0,2022-08-27,2022-08-22,850.0,500.0,F06734,,0,4501236067.0,170,2048.5
1279,161152,2022,41,121180742,10,,P21,IS0036720E,2030,0,13.0,2022-08-27,2022-08-22,408.73,7.0,F06734,,0,4501236067.0,180,759.07
1280,161153,2022,41,121180745,10,,P21,IS0036732E,2030,0,19.0,2022-08-27,2022-08-22,388.5,7.0,F06734,,0,4501236067.0,190,1054.5
1281,161154,2022,41,121180753,10,,P21,IS0036740E,2030,0,931.0,2022-08-27,2022-08-22,1.55,1.0,F06734,,0,4501236067.0,200,1443.05
1282,161155,2022,41,121180755,10,,P21,IS0036741E,2030,0,24.0,2022-08-27,2022-08-22,379.75,7.0,F06734,,0,4501236067.0,210,1302.0
1283,161156,2022,41,121180757,10,,P21,IS0036742E,2030,0,23.0,2022-08-27,2022-08-22,27.63,1.0,F06734,,0,4501236067.0,220,635.49
1284,161157,2022,41,121180800,10,,P21,IS0060806E,2030,0,26.0,2022-08-27,2022-08-19,0.0,1.0,,,0,,0,0.0
1285,161158,2022,41,121181627,10,,C56,IS0008467S,2300,0,43.0,2022-08-27,2022-10-05,0.53,1.0,,,0,,0,22.790000000000003
1286,161179,2022,41,121186807,10,,MA0,4930592,2400,0,20.0,2022-08-27,2022-07-12,0.0,0.0,FM0110,,0,,0,0.0
1287,161180,2022,41,121186808,10,,MA0,4930466,2400,0,10.0,2022-08-27,2022-06-02,0.0,0.0,F05699,4600002213.0,820,,0,0.0
1288,161181,2022,41,121186809,10,,MA0,4930598,2400,0,5.0,2022-08-27,2022-04-19,0.0,0.0,,,0,,0,0.0
1289,161182,2022,41,121186811,10,,MA0,4930473,2400,0,5.0,2022-08-27,2022-04-20,0.0,0.0,FM0113,,0,,0,0.0
1290,161183,2022,41,121186812,10,,MA0,4930601,2400,0,8.0,2022-08-27,2022-03-21,0.0,0.0,,,0,,0,0.0
1291,161184,2022,41,121186813,10,,MA0,4930603,2400,0,7.0,2022-08-27,2022-04-19,0.0,0.0,,,0,,0,0.0
1292,161185,2022,41,121186814,10,,MA0,4930482,2400,0,60.0,2022-08-27,2022-04-20,0.0,0.0,FM0136,,0,,0,0.0
1293,161186,2022,41,121186815,10,,MA0,4930483,2400,0,84.0,2022-08-27,2022-04-20,0.0,0.0,FM0136,,0,,0,0.0
1294,161187,2022,41,121186816,10,,MA0,4930484,2400,0,50.0,2022-08-27,2022-04-20,0.0,0.0,FM0136,,0,,0,0.0
1295,161188,2022,41,121186817,10,,MA0,4930486,2400,0,12.0,2022-08-27,2022-04-20,0.0,0.0,FM0136,,0,,0,0.0
1296,161189,2022,41,121186818,10,,MA0,4930492,2400,0,2.0,2022-08-27,2022-04-19,0.0,0.0,,,0,,0,0.0
1297,161190,2022,41,121186819,10,,MA0,4930409,2400,0,8.0,2022-08-27,2022-06-02,0.0,0.0,F05699,4600002213.0,170,,0,0.0
1298,161191,2022,41,121186820,10,,MA0,4930560,2400,0,10.0,2022-08-27,2022-06-02,0.0,0.0,F05699,4600002213.0,1330,,0,0.0
1299,161192,2022,41,121186821,10,,MA0,4931287,2400,0,100.0,2022-08-27,2022-03-21,0.0,0.0,,,0,,0,0.0
1300,161193,2022,41,121186822,10,,MA0,4931301,2400,0,16.0,2022-08-27,2022-03-21,0.0,0.0,,,0,,0,0.0
1301,161194,2022,41,121186939,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-29,0.0,1.0,,,0,,0,0.0
1302,161195,2022,41,121186943,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-24,0.0,1.0,,,0,,0,0.0
1303,161196,2022,41,121186947,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-07-22,0.0,1.0,,,0,,0,0.0
1304,161197,2022,41,121186952,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-17,0.0,1.0,,,0,,0,0.0
1305,161198,2022,41,121186956,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-16,0.0,1.0,,,0,,0,0.0
1306,161199,2022,41,121186961,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-16,0.0,1.0,,,0,,0,0.0
1307,161200,2022,41,121186962,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-07-22,0.0,1.0,,,0,,0,0.0
1308,161201,2022,41,121186966,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-14,0.0,1.0,,,0,,0,0.0
1309,161202,2022,41,121186968,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-10,0.0,1.0,,,0,,0,0.0
1310,161203,2022,41,121186969,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-19,0.0,1.0,,,0,,0,0.0
1311,161204,2022,41,121186970,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-22,0.0,1.0,,,0,,0,0.0
1312,161205,2022,41,121186972,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-23,0.0,1.0,,,0,,0,0.0
1313,161206,2022,41,121186974,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-07-21,0.0,1.0,,,0,,0,0.0
1314,161207,2022,41,121186980,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-12,0.0,1.0,,,0,,0,0.0
1315,161208,2022,41,121186981,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-30,0.0,1.0,,,0,,0,0.0
1316,161209,2022,41,121186984,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-01,0.0,1.0,,,0,,0,0.0
1317,161210,2022,41,121186987,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-01,0.0,1.0,,,0,,0,0.0
1318,161211,2022,41,121186989,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-24,0.0,1.0,,,0,,0,0.0
1319,161212,2022,41,121186998,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-29,0.0,1.0,,,0,,0,0.0
1320,161213,2022,41,121187000,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-22,0.0,1.0,,,0,,0,0.0
1321,161214,2022,41,121187006,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-07-21,0.0,1.0,,,0,,0,0.0
1322,161215,2022,41,121187007,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-07-21,0.0,1.0,,,0,,0,0.0
1323,161216,2022,41,121187010,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-10,0.0,1.0,,,0,,0,0.0
1324,161217,2022,41,121187014,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-22,0.0,1.0,,,0,,0,0.0
1325,161218,2022,41,121187016,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-17,0.0,1.0,,,0,,0,0.0
1326,161219,2022,41,121187024,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-25,0.0,1.0,,,0,,0,0.0
1327,161220,2022,41,121187025,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-22,0.0,1.0,,,0,,0,0.0
1328,161221,2022,41,121187028,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-07-21,0.0,1.0,,,0,,0,0.0
1329,161222,2022,41,121187030,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-09,0.0,1.0,,,0,,0,0.0
1330,161223,2022,41,121187033,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-10-05,0.0,1.0,,,0,,0,0.0
1331,161224,2022,41,121187039,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-15,0.0,1.0,,,0,,0,0.0
1332,161225,2022,41,121187041,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-23,0.0,1.0,,,0,,0,0.0
1333,161226,2022,41,121187049,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-25,0.0,1.0,,,0,,0,0.0
1334,161227,2022,41,121187051,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-29,0.0,1.0,,,0,,0,0.0
1335,161228,2022,41,121187052,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-29,0.0,1.0,,,0,,0,0.0
1336,161229,2022,41,121187053,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-05,0.0,1.0,,,0,,0,0.0
1337,161230,2022,41,121187060,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-22,0.0,1.0,,,0,,0,0.0
1338,161231,2022,41,121187067,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-08-26,0.0,1.0,,,0,,0,0.0
1339,161232,2022,41,121187068,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-23,0.0,1.0,,,0,,0,0.0
1340,161233,2022,41,121187070,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-14,0.0,1.0,,,0,,0,0.0
1341,161234,2022,41,121187078,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-06,0.0,1.0,,,0,,0,0.0
1342,161235,2022,41,121187091,10,,M06,IS0060668S,2110,0,1.0,2022-08-27,2022-09-07,0.0,1.0,,,0,,0,0.0
